PLATFRMID,NAME,TYPE,STATUS,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,COMPLEXID,NOSTR,OWNER,OPERNAME,POSREL,COMMODITY,INSTALL,REMOVAL,MANNED24HR,DISTLAND,WATERDEPTH,RIGCOUNT,PWRSOURCE,PWRGENFLAG,OILPRDFLAG,GASMTRFLAG,COMPREFLAG,COMPRDFLAG,HELPRTFLAG,BEDCOUNT,BLOCKNO,LEASENO,AREANUMBER,REGION,LOG_WDEPTH
GOM00056,A,OFFSHORE PLATFORM,REMOVED,28.581608579899999,-90.964494169899993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,90,1,NOT AVAILABLE,APACHE CORP.,THIRD PARTY,NONE,9/29/1997 0:00:00,5/11/2005 0:00:00,N,42,78,0,U,N,N,U,N,U,N,-999,192,G16390,SS,GULF OF MEXICO,4.356708826689592
GOM00057,CAIS.#15,OFFSHORE PLATFORM,REMOVED,29.643783332100000,-93.586871675099999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,91,1,NOT AVAILABLE,STONE ENERGY CORP.,THIRD PARTY,NONE,2/19/1997 0:00:00,4/13/2013 0:00:00,N,7,34,-999,U,N,N,U,N,U,N,-999,56,301,WC,GULF OF MEXICO,3.526360524616162
GOM00058,A,OFFSHORE PLATFORM,REMOVED,29.255786528700000,-93.366126313400002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,92,1,NOT AVAILABLE,"MARITECH RESOURCES, INC.",THIRD PARTY,NONE,1/27/1998 0:00:00,11/4/2007 0:00:00,N,40,53,0,U,N,N,U,N,U,Y,-999,206,G03496,WC,GULF OF MEXICO,3.970291913552122
GOM00059,JA,OFFSHORE PLATFORM,REMOVED,28.909913324300000,-93.138735428800004,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,93,1,NOT AVAILABLE,SHELL OFFSHORE INC.,THIRD PARTY,NONE,11/24/1997 0:00:00,12/23/2001 0:00:00,N,51,79,-999,U,N,N,U,N,U,Y,-999,270,G15073,WC,GULF OF MEXICO,4.369447852467021
GOM00060,JA,OFFSHORE PLATFORM,REMOVED,28.857944370100000,-91.671362377600005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,94,1,NOT AVAILABLE,APACHE CORP.,THIRD PARTY,NONE,11/10/1997 0:00:00,5/14/2005 0:00:00,N,30,72,0,U,N,N,N,N,U,N,-999,152,G15244,EI,GULF OF MEXICO,4.276666119016055
GOM00061,B,OFFSHORE PLATFORM,IN SERVICE,28.450361069500001,-93.220443225500006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,95,1,NOT AVAILABLE,"ENVEN ENERGY VENTURES, LLC",THIRD PARTY,NONE,12/27/1997 0:00:00,,N,85,157,0,U,N,N,N,Y,U,Y,2,504,G02006,WC,GULF OF MEXICO,5.056245805348308
GOM00062,JA,OFFSHORE PLATFORM,REMOVED,29.180214526200000,-88.764990830900004,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,96,1,APACHE CORP.,APACHE CORP.,THIRD PARTY,NONE,11/20/1997 0:00:00,8/8/2007 0:00:00,N,30,248,-999,U,N,Y,U,N,U,Y,-999,312,G16520,MP,GULF OF MEXICO,5.513428746164982
GOM00063,B,OFFSHORE PLATFORM,REMOVED,29.346164764400001,-88.828054889900002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,97,1,"MCMORAN OIL & GAS LLC; PIQUANT, INC.",NEWFIELD EXPLORATION CO.,THIRD PARTY,NONE,11/2/1997 0:00:00,9/28/2006 0:00:00,Y,15,158,-999,D,Y,N,N,N,U,Y,4,138,G16500,MP,GULF OF MEXICO,5.062595033026967
GOM00064,CAIS.#195,OFFSHORE PLATFORM,REMOVED,29.371586418700002,-91.993548669600003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,98,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,11/16/1997 0:00:00,9/2/2003 0:00:00,N,15,16,0,U,N,N,N,N,U,N,-999,229,310,SM,GULF OF MEXICO,2.772588722239781
GOM00065,CAIS.#1,OFFSHORE PLATFORM,REMOVED,29.247362438000000,-91.777855796899999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,103,1,NOT AVAILABLE,STONE ENERGY CORP.,THIRD PARTY,NONE,7/24/1998 0:00:00,5/20/2008 0:00:00,N,25,23,0,U,N,N,N,N,U,N,-999,49,G17959,EI,GULF OF MEXICO,3.135494215929150
GOM00066,A,OFFSHORE PLATFORM,REMOVED,29.481385735000000,-88.230676264099998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,104,1,NOT AVAILABLE,"EP ENERGY MANAGEMENT, LLC",THIRD PARTY,NONE,2/10/1998 0:00:00,9/11/2002 0:00:00,Y,75,161,-999,D,N,N,N,N,U,N,9,198,G13659,MP,GULF OF MEXICO,5.081404364984463
GOM00067,A (VIRGO),OFFSHORE PLATFORM,IN SERVICE,29.182150283100000,-88.167749056299996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,113,1,"W & T ENERGY VI, LLC; ENVEN ENERGY VENTURES, LLC; ENERGY XXI GOM, LLC; BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC","W & T ENERGY VI, LLC",THIRD PARTY,BOTH,9/17/1999 0:00:00,,Y,50,1130,0,G,Y,Y,Y,Y,U,Y,20,823,G10942,VK,GULF OF MEXICO,7.029972911706386
GOM00068,A,OFFSHORE PLATFORM,REMOVED,28.853169409300001,-91.489195803499996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,114,1,NOT AVAILABLE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",THIRD PARTY,NONE,12/17/1998 0:00:00,3/30/2013 0:00:00,N,30,60,0,U,N,N,N,N,U,N,-999,148,G13620,EI,GULF OF MEXICO,4.094344562222100
GOM00069,E,OFFSHORE PLATFORM,IN SERVICE,28.839695983599999,-90.633756229499994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,116,1,TALOS ENERGY OFFSHORE LLC,TALOS ENERGY OFFSHORE LLC,THIRD PARTY,NONE,10/25/1998 0:00:00,,N,25,61,0,U,N,N,N,N,N,Y,-999,23,G01238,PL,GULF OF MEXICO,4.110873864173311
GOM00070,15,OFFSHORE PLATFORM,IN SERVICE,28.983541757800001,-91.450318980000006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,117,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,12/15/1997 0:00:00,,N,20,35,0,U,N,Y,N,N,U,N,-999,120,50,EI,GULF OF MEXICO,3.555348061489414
GOM00071,CAISSON #2,OFFSHORE PLATFORM,REMOVED,28.693364642300001,-93.138464574599993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,121,1,NOT AVAILABLE,EL PASO PRODUCTION GOM INC.,THIRD PARTY,NONE,11/8/1997 0:00:00,7/1/2005 0:00:00,N,70,102,-999,U,N,N,N,N,U,Y,-999,431,G10584,WC,GULF OF MEXICO,4.624972813284271
GOM00072,JA,OFFSHORE PLATFORM,IN SERVICE,29.229073962299999,-94.464544166699994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,123,1,NOT AVAILABLE,"FAIRWAYS OFFSHORE EXPLORATION, INC.",THIRD PARTY,UNKNOWN,1/30/1998 0:00:00,,N,17,52,0,U,N,N,N,N,U,Y,-999,154,G14159,HI,GULF OF MEXICO,3.951243718581428
GOM00073,A,OFFSHORE PLATFORM,REMOVED,28.337172282200001,-93.346141033199999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,124,1,NOT AVAILABLE,"CENTURY EXPLORATION NEW ORLEANS, LLC",THIRD PARTY,NONE,1/28/1998 0:00:00,9/30/2014 0:00:00,N,95,184,0,U,N,N,N,N,U,Y,-999,540,G15110,WC,GULF OF MEXICO,5.214935757608986
GOM00074,C,OFFSHORE PLATFORM,REMOVED,28.005192136000002,-94.136217897999998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,125,1,NOT AVAILABLE,FOREST OIL CORP.,THIRD PARTY,NONE,12/20/1997 0:00:00,8/15/2007 0:00:00,N,100,280,0,U,N,N,Y,N,U,Y,10,A 551,G03757,HI,GULF OF MEXICO,5.634789603169249
GOM00075,A,OFFSHORE PLATFORM,REMOVED,28.391663590499999,-93.198900737399995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,126,1,NOT AVAILABLE,"MARITECH RESOURCES, INC.",THIRD PARTY,NONE,1/1/1998 0:00:00,7/9/2008 0:00:00,N,91,171,0,U,N,N,N,N,U,Y,-999,528,G16202,WC,GULF OF MEXICO,5.141663556502660
GOM00076,B,OFFSHORE PLATFORM,REMOVED,29.188535444399999,-91.595544586200006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,131,1,NOT AVAILABLE,STONE ENERGY CORP.,THIRD PARTY,NONE,12/22/1998 0:00:00,12/3/2000 0:00:00,N,15,25,0,U,N,N,Y,N,U,N,-999,64,G02098,EI,GULF OF MEXICO,3.218875824868201
GOM00077,A,OFFSHORE PLATFORM,IN SERVICE,28.719442979899998,-91.325647534799998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,132,1,APACHE CORP.,"ENVEN ENERGY VENTURES, LLC",THIRD PARTY,BOTH,5/10/1998 0:00:00,,N,32,66,0,U,N,Y,N,N,U,Y,-999,151,G15282,SS,GULF OF MEXICO,4.189654742026425
GOM00078,A(FMR CAIS#1),OFFSHORE PLATFORM,REMOVED,28.664504629600000,-90.451230872799997,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,134,1,NOT AVAILABLE,APACHE CORP.,THIRD PARTY,NONE,7/17/1998 0:00:00,6/11/2013 0:00:00,N,26,70,0,U,N,N,N,Y,U,Y,-999,139,G18040,ST,GULF OF MEXICO,4.248495242049359
GOM00079,BJ,OFFSHORE PLATFORM,REMOVED,28.935117949100000,-92.534060688200000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,135,1,NOT AVAILABLE,MCMORAN OIL & GAS LLC,THIRD PARTY,NONE,7/2/1998 0:00:00,8/14/2008 0:00:00,N,41,93,-999,U,N,N,Y,N,U,Y,-999,160,G08668,VR,GULF OF MEXICO,4.532599493153256
GOM00080,1,OFFSHORE PLATFORM,REMOVED,29.215476398400000,-93.570576399900006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,136,1,NOT AVAILABLE,"SPN RESOURCES, LLC",THIRD PARTY,NONE,4/16/1998 0:00:00,9/4/2007 0:00:00,N,37,52,0,U,N,N,U,N,U,Y,-999,305,G25893,WC,GULF OF MEXICO,3.951243718581428
GOM00081,B,OFFSHORE PLATFORM,IN SERVICE,28.515901062400001,-90.277519685499996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,137,1,NOT AVAILABLE,FIELDWOOD ENERGY OFFSHORE LLC,THIRD PARTY,BOTH,1/25/1998 0:00:00,,Y,37,110,0,G,Y,N,Y,N,U,Y,12,179,G12020,ST,GULF OF MEXICO,4.700480365792417
GOM00082,CAIS.#33,OFFSHORE PLATFORM,IN SERVICE,28.979414821999999,-91.484426643899994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,139,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,1/1/1998 0:00:00,,N,22,41,0,U,N,Y,N,N,U,N,-999,119,49,EI,GULF OF MEXICO,3.713572066704308
GOM00083,33 AUX,OFFSHORE PLATFORM,IN SERVICE,28.979329574400001,-91.484426512699997,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,139,2,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,UNKNOWN,2/17/2010 0:00:00,,N,22,41,0,U,N,Y,N,N,U,N,-999,119,49,EI,GULF OF MEXICO,3.713572066704308
GOM00084,CAIS.#1,OFFSHORE PLATFORM,IN SERVICE,28.926823676000001,-91.753068496899999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,141,1,APACHE CORP.,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,5/23/1998 0:00:00,,N,35,64,0,U,N,N,N,N,U,Y,-999,136,G03152,EI,GULF OF MEXICO,4.158883083359671
GOM00085,B,OFFSHORE PLATFORM,IN SERVICE,29.395888653200000,-93.312575874499998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,144,1,NOT AVAILABLE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",THIRD PARTY,NONE,7/6/1998 0:00:00,,N,25,34,0,U,N,N,N,N,U,Y,-999,170,G04085,WC,GULF OF MEXICO,3.526360524616162
GOM00086,B,OFFSHORE PLATFORM,REMOVED,28.278306573999998,-95.488234274299998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,146,1,NOT AVAILABLE,NEWFIELD EXPLORATION CO.,THIRD PARTY,NONE,3/24/1998 0:00:00,8/9/2007 0:00:00,N,25,118,0,U,N,N,N,Y,U,Y,-999,A   7,G04558,BA,GULF OF MEXICO,4.770684624465665
GOM00087,A,OFFSHORE PLATFORM,IN SERVICE,28.053778075099999,-90.547724846500003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,147,1,"W & T ENERGY VI, LLC","W & T OFFSHORE, INC.",THIRD PARTY,BOTH,10/16/1998 0:00:00,,Y,66,557,0,G,Y,Y,Y,Y,U,Y,10,910,G13079,EW,GULF OF MEXICO,6.322565239927284
GOM00088,D,OFFSHORE PLATFORM,REMOVED,28.427932714499999,-93.031680497500005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,148,1,NOT AVAILABLE,EL PASO PRODUCTION GOM INC.,THIRD PARTY,NONE,2/17/1998 0:00:00,10/14/2001 0:00:00,N,70,150,-999,U,N,N,U,N,U,Y,-999,509,G15101,WC,GULF OF MEXICO,5.010635294096256
GOM00089,CAIS.#23,OFFSHORE PLATFORM,IN SERVICE,29.126684813000001,-91.719007316800003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,150,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,NONE,2/8/1998 0:00:00,,N,24,12,0,U,N,N,N,N,U,N,-999,89,44,EI,GULF OF MEXICO,2.484906649788000
GOM00090,197,OFFSHORE PLATFORM,REMOVED,29.466275565099998,-92.152088291300004,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,151,1,NOT AVAILABLE,"EP ENERGY E&P CO., LP",THIRD PARTY,NONE,1/10/1998 0:00:00,10/25/2013 0:00:00,N,7,12,0,U,N,N,N,N,U,N,-999,210,310,SM,GULF OF MEXICO,2.484906649788000
GOM00091,CAIS.#11,OFFSHORE PLATFORM,REMOVED,29.321660369000000,-92.109963443900000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,152,1,NOT AVAILABLE,JX NIPPON OIL EXPLORATION (USA) LTD.,THIRD PARTY,NONE,4/8/1998 0:00:00,12/7/2010 0:00:00,N,20,18,0,U,N,N,N,N,U,N,-999,234,G02300,SM,GULF OF MEXICO,2.890371757896165
GOM00092,A,OFFSHORE PLATFORM,REMOVED,28.324492329900000,-92.283046255200006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,159,1,NOT AVAILABLE,SENECA RESOURCES CORP.,THIRD PARTY,NONE,1/22/1998 0:00:00,8/6/2010 0:00:00,N,74,206,0,G,Y,N,N,N,U,Y,4,309,G16310,VR,GULF OF MEXICO,5.327876168789581
GOM00093,1,OFFSHORE PLATFORM,REMOVED,29.180863805800001,-93.979583895299996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,160,1,NOT AVAILABLE,APACHE CORP.,THIRD PARTY,NONE,3/25/1998 0:00:00,12/6/2008 0:00:00,N,30,56,0,U,N,N,N,N,U,Y,-999,169,G14161,HI,GULF OF MEXICO,4.025351690735150
GOM00094,CAIS.#1(PLTF. A,OFFSHORE PLATFORM,IN SERVICE,30.001618405900000,-88.551770146799996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,163,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,UNKNOWN,3/15/1998 0:00:00,,N,14,85,-999,U,N,N,N,N,U,N,-999,991,G15403,MO,GULF OF MEXICO,4.442651256490317
GOM00095,A(FMR CAIS.#1),OFFSHORE PLATFORM,REMOVED,28.613191088800001,-91.433903494000006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,164,1,NOT AVAILABLE,"MARITECH RESOURCES, INC.",THIRD PARTY,NONE,5/22/1998 0:00:00,8/22/2004 0:00:00,N,48,105,-999,U,N,N,N,N,U,Y,-999,214,G17986,EI,GULF OF MEXICO,4.653960350157523
GOM00096,A,OFFSHORE PLATFORM,IN SERVICE,28.384370013600002,-90.528998087700003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,165,1,NOT AVAILABLE,WALTER OIL & GAS CORP.,THIRD PARTY,NONE,3/5/1998 0:00:00,,N,55,154,0,U,N,N,N,N,U,N,-999,220,G24980,ST,GULF OF MEXICO,5.036952602413630
GOM00097,CAIS.#1,OFFSHORE PLATFORM,REMOVED,29.097362668999999,-91.536256350599999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,166,1,NOT AVAILABLE,WESTPORT RESOURCES CORP.,THIRD PARTY,NONE,2/5/1998 0:00:00,7/7/2002 0:00:00,N,30,27,0,U,N,N,U,N,U,N,-999,85,G16347,EI,GULF OF MEXICO,3.295836866004329
GOM00098,D(FMR.CAIS.#16),OFFSHORE PLATFORM,REMOVED,29.395584889500000,-93.200517927999996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,167,1,NOT AVAILABLE,"APACHE SHELF, INC.",THIRD PARTY,NONE,11/29/1998 0:00:00,10/9/2013 0:00:00,N,25,49,0,U,N,N,N,N,U,Y,-999,172,G01998,WC,GULF OF MEXICO,3.891820298110626
GOM00099,A,OFFSHORE PLATFORM,REMOVED,29.095708515700000,-94.736042609300000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,168,1,NOT AVAILABLE,STONE ENERGY CORP.,THIRD PARTY,NONE,2/9/1998 0:00:00,12/31/2008 0:00:00,N,12,63,0,U,N,N,N,N,U,Y,-999,213,G17120,GA,GULF OF MEXICO,4.143134726391533
GOM00100,A,OFFSHORE PLATFORM,REMOVED,28.210603818399999,-92.261323122500002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,169,1,NOT AVAILABLE,SAMEDAN OIL CORP.,THIRD PARTY,NONE,5/6/1998 0:00:00,8/25/2005 0:00:00,N,84,227,0,U,N,N,U,N,U,Y,-999,336,G13892,VR,GULF OF MEXICO,5.424950017481403
GOM00101,I,OFFSHORE PLATFORM,REMOVED,28.615226342000000,-91.656213795499994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,172,1,NOT AVAILABLE,"W & T OFFSHORE, INC.",THIRD PARTY,NONE,5/23/1998 0:00:00,5/28/2012 0:00:00,N,49,119,0,U,N,N,N,N,U,N,-999,218,807,EI,GULF OF MEXICO,4.779123493111530
GOM00102,A,OFFSHORE PLATFORM,REMOVED,29.265950110700000,-94.524464217800002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,173,1,NOT AVAILABLE,THE HOUSTON EXPLORATION CO.,THIRD PARTY,NONE,5/28/1998 0:00:00,4/2/2004 0:00:00,N,11,52,0,U,N,N,N,N,U,Y,-999,144,G17119,GA,GULF OF MEXICO,3.951243718581428
GOM00103,A,OFFSHORE PLATFORM,REMOVED,28.987561291199999,-89.556673492499996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,174,1,NOT AVAILABLE,SENECA RESOURCES CORP.,THIRD PARTY,NONE,5/2/1999 0:00:00,4/24/2001 0:00:00,N,40,87,-999,U,N,N,U,N,U,Y,-999,78,G16478,WD,GULF OF MEXICO,4.465908118654584
GOM00104,2,OFFSHORE PLATFORM,REMOVED,29.515780849599999,-92.776258039799998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,175,1,NOT AVAILABLE,STONE ENERGY CORP.,THIRD PARTY,NONE,11/8/1998 0:00:00,4/1/2007 0:00:00,N,8,41,0,U,N,N,N,N,U,N,-999,34,G17834,EC,GULF OF MEXICO,3.713572066704308
GOM00105,7,OFFSHORE PLATFORM,IN SERVICE,29.199001555700001,-91.597756376199996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,176,1,CHEVRON USA INC.,CHEVRON USA INC.,THIRD PARTY,NONE,3/15/1998 0:00:00,,N,16,24,0,U,N,N,N,N,U,N,-999,64,G01865,EI,GULF OF MEXICO,3.178053830347946
GOM00106,A,OFFSHORE PLATFORM,REMOVED,28.247004334100001,-93.811116962000000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,177,1,NOT AVAILABLE,NEWFIELD EXPLORATION CO.,THIRD PARTY,NONE,4/9/1998 0:00:00,10/20/2005 0:00:00,N,80,211,0,U,N,N,N,N,U,N,-999,A 304,G17209,HI,GULF OF MEXICO,5.351858133476067
GOM00107,CAIS.#1,OFFSHORE PLATFORM,REMOVED,29.279598262000000,-91.632953798000003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,178,1,NOT AVAILABLE,FOREST OIL CORP.,THIRD PARTY,NONE,5/5/1998 0:00:00,6/20/2012 0:00:00,N,16,15,0,U,N,N,N,N,U,N,-999,43,G17958,EI,GULF OF MEXICO,2.708050201102210
GOM00108,CAIS..#3,OFFSHORE PLATFORM,REMOVED,28.833506946000000,-93.122307506599995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,179,1,NOT AVAILABLE,"ENERGY RESOURCE TECHNOLOGY, INC.",THIRD PARTY,NONE,5/13/1998 0:00:00,3/30/2004 0:00:00,N,60,85,-999,U,N,N,U,N,U,Y,-999,277,G04761,WC,GULF OF MEXICO,4.442651256490317
GOM00109,CAIS.#34,OFFSHORE PLATFORM,IN SERVICE,28.973869031600000,-91.486253872899994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,180,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,7/20/1998 0:00:00,,N,22,44,0,U,N,Y,N,N,U,N,-999,119,49,EI,GULF OF MEXICO,3.784189633918261
